TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Two or more races pop,POP_ESTIMATE_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
8743.0,1075.0,1125.0,972.0,887.0,1028.0,1185.0,1130.0,856.0,485.0,8399.0,134.0,8743.0,835.0,2796.0,1501.0,1054.0,1060.0,4683.0,4536.0,147.0,4.876367431,0.949015025,0.174105012,5.438640995,3.904518961,15.50533571,8909.0,2477.0,6728.0,3312.0,2314.0,746.0,917.0,241.0,643
11250.0,1362.0,1466.0,1302.0,1380.0,1189.0,1422.0,1614.0,998.0,517.0,10408.0,260.0,11250.0,1203.0,2312.0,2332.0,1818.0,1604.0,5643.0,5370.0,273.0,5.718266005,4.438322526,0.175794706,4.943979209,5.378527921,14.39738892,11430.0,2857.0,8700.0,3241.0,2297.0,619.0,1013.0,312.0,664
45592.0,6515.0,6496.0,5899.0,5832.0,5653.0,5591.0,4852.0,3168.0,1586.0,33144.0,594.0,45592.0,7704.0,11593.0,6476.0,3666.0,10700.0,21551.0,20740.0,811.0,20.86848251,14.41940629,0.628438206,21.57493373,14.78346705,55.42391574,45890.0,8918.0,33675.0,16696.0,12594.0,3740.0,5318.0,1342.0,3151
105779.0,10159.0,13258.0,12580.0,11508.0,13362.0,17871.0,13869.0,8130.0,5042.0,94680.0,1812.0,105779.0,6661.0,23753.0,20971.0,24010.0,7006.0,55348.0,53230.0,2118.0,65.50838332,22.1092278,0.973660945,83.9485717,32.15455901,186.0404839,107088.0,24579.0,84964.0,31517.0,27188.0,5840.0,8620.0,2408.0,5782
151366.0,18321.75,19993.88,20545.0,18936.5,18433.38,16232.0,11602.0,6634.0,3796.0,122615.0,3472.5,151366.0,12888.38,23540.0,32073.0,12438.0,21097.62,57865.0,53384.0,2889.5,58.98204793,30.2945941,1.373722279,84.99,58.15551864,224.8886687,150183.0,20569.0,110402.0,46947.0,37647.0,6984.0,12751.0,3412.0,6652
33033.0,5263.0,5306.0,4461.0,3707.0,4015.0,3879.0,3284.0,2048.0,1070.0,28014.0,472.0,33033.0,4818.0,6500.0,5406.0,3160.0,6035.0,12947.0,12295.0,652.0,11.39392607,6.724718184,0.601921549,12.49879163,11.0624664,39.01326322,32664.0,6098.0,23455.0,11794.0,9124.0,2017.0,3405.0,832.0,1993
8257.0,1101.0,1257.0,980.0,983.0,835.0,1147.0,1028.0,597.0,329.0,1847.0,98.0,8257.0,1588.0,1812.0,1324.0,794.0,3015.0,2306.0,2113.0,193.0,5.767262341,0.295827934,0.273709958,3.259636769,3.032927511,9.347609768,8678.0,1849.0,6110.0,3969.0,3006.0,802.0,1392.0,329.0,703
13376.0,1462.0,1636.0,1597.0,1597.0,1444.0,1691.0,1866.0,1279.0,804.0,12722.0,197.0,13376.0,693.0,2734.0,3658.0,2295.0,1567.0,6830.0,6604.0,226.0,6.621587331,3.727536924,0.671419694,3.05611723,8.705303624,12.59490737,13479.0,3710.0,10691.0,4467.0,3496.0,850.0,1141.0,351.0,868
15174.0,1627.0,1862.0,1573.0,1562.0,1736.0,2286.0,2371.0,1389.0,768.0,14541.0,239.0,15174.0,1568.0,5311.0,3025.0,1111.0,2285.0,6875.0,6514.0,361.0,7.839192495,2.902539232,0.251830327,10.26273487,7.017498697,29.57318818,15397.0,4297.0,11991.0,6515.0,5000.0,1440.0,1767.0,437.0,1235
36986.0,4438.0,4397.0,4187.0,4094.0,4178.0,5141.0,5037.0,3508.0,2006.0,31269.0,621.0,36986.0,4530.0,9368.0,8588.0,3952.0,7239.0,15617.0,14902.0,715.0,19.19720917,4.048288099,0.764256258,17.29035198,14.13495733,47.98923949,37519.0,10290.0,28897.0,14939.0,10865.0,3202.0,4557.0,1096.0,2983
153337.62,18321.75,19993.88,20545.0,18936.5,18433.38,20668.62,19561.5,12508.88,6449.88,133951.25,3472.5,153337.62,12888.38,33826.25,32587.75,24439.25,21097.62,71711.0,68788.25,2889.5,79.88,42.78,2.91,84.99,70.31,237.56,152301.38,36043.5,119360.25,56180.62,41743.75,10595.0,14916.5,3968.5,75763
18807.0,2054.0,2068.0,2365.0,2493.0,2357.0,2619.0,2392.0,1510.0,949.0,17429.0,209.0,18807.0,1807.0,4132.0,5577.0,2285.0,2052.0,8777.0,8307.0,470.0,7.325842158,3.67842004,0.276029112,14.24575915,8.936257994,31.56474082,19214.0,4912.0,15066.0,6884.0,5107.0,1351.0,1647.0,475.0,1177
9187.0,1215.0,1247.0,927.0,998.0,952.0,1279.0,1199.0,790.0,580.0,8983.0,92.0,9187.0,613.0,2575.0,2186.0,942.0,921.0,5180.0,5049.0,131.0,5.594614316,2.482937571,0.343477882,3.720040112,6.290302568,11.8965602,9321.0,2496.0,6909.0,3057.0,2487.0,544.0,779.0,226.0,577
153337.62,18321.75,19993.88,20545.0,18936.5,18433.38,18583.0,16501.0,9307.0,5571.0,133951.25,3472.5,153337.62,8638.0,26092.0,30267.0,24439.25,21097.62,71711.0,68788.25,2889.5,79.88,24.37664883,2.91,75.89936457,70.31,237.56,152301.38,28594.0,119360.25,52468.0,41743.75,10595.0,14474.0,3676.0,8250
16272.0,2334.0,2227.0,1945.0,1828.0,1895.0,2161.0,1986.0,1214.0,682.0,11524.0,336.0,16272.0,2536.0,4563.0,2624.0,1337.0,4664.0,6349.0,5997.0,352.0,9.07563203,1.766255575,0.324034857,10.12210526,7.26688008,28.85769447,17344.0,3691.0,12089.0,6963.0,4884.0,1557.0,1985.0,497.0,1217
6490.0,781.0,761.0,700.0,639.0,769.0,898.0,936.0,649.0,357.0,4600.0,125.0,6490.0,943.0,2008.0,1202.0,569.0,1509.0,2829.0,2695.0,134.0,2.810199663,0.450062628,0.189500054,1.935915324,3.628495351,7.831951092,6763.0,1975.0,5069.0,2713.0,1891.0,609.0,887.0,221.0,583
24947.0,2927.0,3641.0,3197.0,2901.0,2825.0,3021.0,2941.0,2094.0,1400.0,24056.0,274.0,24947.0,623.0,5277.0,5474.0,4952.0,1547.0,13845.0,13564.0,281.0,15.1919934,6.7423363,0.932703029,10.10164805,17.08111224,32.30472269,24741.0,6207.0,19380.0,8624.0,6996.0,1172.0,1782.0,531.0,1299
8351.0,884.0,1067.0,892.0,847.0,991.0,1342.0,1183.0,819.0,326.0,5347.0,142.0,8351.0,1412.0,2331.0,1579.0,803.0,1884.0,3435.0,3261.0,174.0,3.822440283,2.641175249,0.115109832,3.951839612,2.707859565,10.15189332,8558.0,2190.0,6576.0,3212.0,2328.0,742.0,1143.0,279.0,657
8515.0,1000.0,1065.0,1002.0,938.0,1144.0,1279.0,1076.0,714.0,297.0,8203.0,119.0,8515.0,959.0,2846.0,1500.0,720.0,1393.0,3893.0,3726.0,167.0,5.591039034,1.878924501,0.200088309,3.763565812,3.620645591,12.3025726,8697.0,2046.0,6626.0,3576.0,2578.0,852.0,1000.0,230.0,679
153337.62,18321.75,19993.88,20545.0,18936.5,18433.38,20668.62,19561.5,12508.88,6449.88,133951.25,3472.5,153337.62,10380.0,25800.0,32587.75,24439.25,21097.62,71711.0,68788.25,2889.5,79.88,42.78,2.91,84.99,70.31,237.56,152301.38,36043.5,119360.25,56180.62,40147.0,10595.0,14916.5,3968.5,12104
10161.0,1161.0,1375.0,944.0,961.0,1096.0,1268.0,1591.0,1167.0,598.0,9593.0,228.0,10161.0,998.0,2576.0,2442.0,1043.0,1537.0,4632.0,4440.0,192.0,3.985142013,3.579676982,0.260656091,2.253227097,5.340553686,8.08033882,9996.0,3185.0,7858.0,3942.0,2805.0,781.0,1220.0,331.0,823
10558.0,1164.0,1326.0,1144.0,1097.0,1269.0,1667.0,1544.0,955.0,392.0,10258.0,147.0,10558.0,1331.0,3447.0,1832.0,854.0,1654.0,4958.0,4736.0,222.0,5.447913725,1.333184795,0.20826082,4.1510168,5.242808372,13.73574772,10598.0,2693.0,8283.0,4446.0,3206.0,1064.0,1268.0,303.0,823
1282.0,138.0,152.0,134.0,124.0,113.0,167.0,211.0,117.0,126.0,1130.0,31.0,1282.0,77.0,422.0,265.0,222.0,128.0,688.0,667.0,21.0,0.68732934,0.587063537,0.082828271,0.492610246,0.786142014,1.39209621,1373.0,424.0,1017.0,449.0,323.0,70.0,120.0,36.0,97
25549.0,3194.0,3501.0,3624.0,2964.0,2644.0,3331.0,3100.0,2058.0,1133.0,23393.0,524.0,25549.0,2354.0,6530.0,4469.0,3175.0,4635.0,12494.0,11959.0,535.0,16.77574354,5.637656146,0.60035892,11.2924654,10.8636376,36.91349704,25406.0,5890.0,19884.0,10406.0,7834.0,2496.0,2943.0,715.0,2010
5230.0,448.0,507.0,611.0,713.0,713.0,695.0,839.0,450.0,254.0,3538.0,89.0,5230.0,709.0,1602.0,1182.0,363.0,1014.0,2008.0,1842.0,166.0,2.375848692,2.136601686,0.056411926,2.546091825,2.026799902,7.544591385,5507.0,1276.0,4352.0,2338.0,1706.0,444.0,687.0,170.0,416
55933.0,4643.0,6633.0,5894.0,5368.0,6640.0,9542.0,8496.0,6013.0,2704.0,49943.0,1089.0,55933.0,2897.0,13849.0,12616.0,11397.0,5690.0,24698.0,23369.0,1329.0,30.58459935,24.75854544,0.869103994,45.31569369,31.46243806,116.9010383,55687.0,15643.0,45892.0,21072.0,14823.0,3611.0,5554.0,1499.0,3671
153337.62,18321.75,19993.88,20545.0,18936.5,18433.38,20668.62,19561.5,12508.88,6449.88,133951.25,3472.5,153337.62,10387.0,33826.25,32587.75,24439.25,21097.62,71711.0,68788.25,2889.5,79.88,42.78,2.91,84.99,70.31,237.56,152301.38,36043.5,119360.25,56180.62,41743.75,10595.0,14916.5,3968.5,15713
10913.0,1532.0,1456.0,1357.0,1431.0,1273.0,1457.0,1323.0,711.0,373.0,10234.0,293.0,10913.0,586.0,2906.0,2687.0,1452.0,950.0,5889.0,5709.0,180.0,5.177563882,4.016721186,0.575284876,3.533892809,6.030218252,11.83443173,11405.0,2372.0,8156.0,3441.0,2855.0,507.0,766.0,215.0,514
17987.0,2094.0,1947.0,1721.0,2173.0,1880.0,2455.0,2823.0,1733.0,1161.0,14396.0,629.0,17987.0,1478.0,3883.0,4431.0,3452.0,2172.0,8725.0,8388.0,337.0,7.008906201,3.599942286,0.163241036,10.16868881,6.910688753,26.72378528,18195.0,5588.0,14306.0,5836.0,3906.0,1102.0,1676.0,502.0,1139
16320.0,1950.0,2195.0,1820.0,1898.0,1833.0,2320.0,2105.0,1350.0,849.0,15637.0,306.0,16320.0,1503.0,5206.0,2881.0,1679.0,2267.0,7960.0,7657.0,303.0,9.102403806,1.771465768,0.324990712,10.15196398,7.288316304,28.94282041,16405.0,4245.0,12515.0,5824.0,4443.0,1326.0,1594.0,422.0,1122
19000.0,2164.0,2865.0,2796.0,2125.0,2149.0,2454.0,2309.0,1432.0,706.0,12637.0,316.0,19000.0,1577.0,4762.0,3497.0,2035.0,3064.0,8118.0,7748.0,370.0,8.696726785,6.00914019,0.261895199,8.991133113,6.160858788,23.09735039,18282.0,3955.0,15087.0,6835.0,4949.0,1372.0,2058.0,517.0,1182
9547.0,1171.0,1234.0,940.0,1156.0,974.0,1295.0,1310.0,807.0,660.0,9262.0,136.0,9547.0,520.0,2401.0,2368.0,1393.0,911.0,5180.0,5050.0,130.0,5.813843787,2.580233481,0.35693734,3.865812882,6.536793145,12.3627365,9586.0,2548.0,7312.0,3374.0,2523.0,576.0,843.0,245.0,621
1955.0,195.0,214.0,178.0,162.0,173.0,283.0,329.0,241.0,180.0,1895.0,9.0,1955.0,82.0,629.0,522.0,275.0,264.0,1083.0,1051.0,32.0,1.058937898,0.83296359,0.094240406,0.905923905,1.276805503,2.78161199,2049.0,704.0,1584.0,723.0,570.0,135.0,202.0,59.0,153
6967.0,780.0,779.0,681.0,906.0,734.0,986.0,1145.0,560.0,396.0,6485.0,174.0,6967.0,389.0,1796.0,1868.0,961.0,777.0,3731.0,3600.0,131.0,3.448908413,1.941518373,0.349714489,1.591803883,4.534229243,6.560161458,7117.0,2073.0,5520.0,2539.0,1899.0,480.0,644.0,185.0,471
4280.0,387.0,428.0,329.0,409.0,453.0,619.0,861.0,570.0,224.0,4107.0,95.0,4280.0,335.0,944.0,1156.0,729.0,625.0,2190.0,2102.0,88.0,1.678615079,1.507825754,0.109793137,0.949100677,2.249539393,3.40358726,4141.0,1641.0,3537.0,1477.0,1047.0,337.0,518.0,144.0,365
89786.0,7558.0,11068.0,13321.0,10105.0,9488.0,12599.0,13134.0,8115.0,4398.0,83217.0,1692.0,89786.0,4538.0,16968.0,15927.0,24439.25,7427.0,49592.0,48560.0,1032.0,67.11818869,34.48577545,1.853362212,57.52042009,38.45726591,148.136594,89280.0,23734.0,75264.0,25559.0,19719.0,5701.0,7281.0,2129.0,5071
66781.0,8949.0,8234.0,10728.0,8802.0,6781.0,7732.0,7559.0,5035.0,2961.0,55200.0,2015.0,66781.0,7095.0,11741.0,16087.0,8179.0,13074.0,24601.0,23398.0,1203.0,32.57099838,16.95476628,1.306664319,31.20059434,36.17229272,92.23137898,65130.0,14360.0,51230.0,22214.0,15984.0,3848.0,6041.0,1775.0,3853
10518.0,1251.0,1381.0,1236.0,1127.0,1126.0,1331.0,1485.0,860.0,721.0,10035.0,151.0,10518.0,591.0,2398.0,2604.0,1612.0,912.0,4979.0,4850.0,129.0,6.405154389,2.842662172,0.393240488,4.258994438,7.201633005,13.62011758,10545.0,3095.0,8199.0,3683.0,2919.0,585.0,885.0,258.0,640
67744.0,9630.0,8227.0,13669.0,10088.0,6963.0,7053.0,6122.0,3453.0,2539.0,59377.0,2126.0,67744.0,2854.0,13459.0,14741.0,12246.0,7057.0,32013.0,31093.0,920.0,40.73141011,20.23201334,2.91,31.28386203,52.31802567,80.48241428,69628.0,11458.0,51780.0,22233.0,18071.0,2676.0,4312.0,1220.0,2981
5080.0,585.0,703.0,535.0,597.0,516.0,617.0,767.0,507.0,253.0,4740.0,80.0,5080.0,274.0,1219.0,1097.0,838.0,551.0,2789.0,2572.0,217.0,1.939688811,1.282412321,0.086779781,1.560429027,1.690598699,5.939593908,5020.0,1314.0,3897.0,1601.0,1169.0,292.0,490.0,138.0,326
129641.0,15054.0,16184.0,16290.0,16008.0,16430.0,17440.0,15992.0,10511.0,5732.0,114489.0,2651.0,129641.0,10755.0,33826.25,27988.0,16174.0,20908.0,59431.0,57126.0,2305.0,66.89458071,16.37008998,2.557221157,50.97006715,64.37610533,168.660359,129641.0,30680.0,101603.0,54545.0,40946.0,10595.0,14871.0,3420.0,8730
153337.62,18219.0,19714.0,20545.0,18670.0,18433.38,20668.62,19561.5,12072.0,6449.88,133951.25,3472.5,153337.62,10304.0,33826.25,32587.75,23483.0,20553.0,71711.0,68788.25,2889.5,70.22845432,42.78,2.287985842,84.99,70.31,237.56,152301.38,36043.5,119360.25,56180.62,41743.75,10595.0,14148.0,3968.5,10495
20049.0,2416.0,2599.0,2095.0,1988.0,2264.0,2652.0,2842.0,2156.0,1037.0,18778.0,502.0,20049.0,2166.0,5275.0,4789.0,1872.0,3962.0,8003.0,7670.0,333.0,8.681308636,1.390339851,0.585406253,5.98045706,11.20919927,24.19457434,20212.0,5939.0,15482.0,7904.0,5450.0,1911.0,2422.0,635.0,1863
14643.0,1664.0,1834.0,1423.0,1439.0,1708.0,2170.0,2175.0,1572.0,658.0,13165.0,339.0,14643.0,1296.0,3215.0,4018.0,1735.0,1901.0,6001.0,5717.0,284.0,9.614748628,3.231132293,0.344086096,6.472095617,6.226319834,21.15637939,14286.0,4271.0,11437.0,6277.0,4449.0,1345.0,1752.0,408.0,1177
37320.0,4731.0,5043.0,4607.0,4320.0,4674.0,5048.0,4385.0,3025.0,1487.0,30858.0,673.0,37320.0,4416.0,9511.0,7228.0,4310.0,6735.0,16239.0,15497.0,742.0,31.68612159,6.570956321,0.633942934,19.77350698,13.70419246,55.69326485,37751.0,8344.0,28393.0,14540.0,10108.0,3235.0,4170.0,1009.0,2698
71818.0,10256.0,11379.0,9693.0,8356.0,7595.0,9121.0,8077.0,4887.0,2454.0,16069.0,1159.0,71818.0,9085.0,14708.0,15444.0,5189.0,21097.62,20665.0,18585.0,2080.0,34.07818149,19.42746756,0.831175158,33.29707713,26.9280723,92.82123546,71602.0,14107.0,52300.0,25089.0,18200.0,6717.0,8894.0,2669.0,5693
153337.62,18321.75,19993.88,20545.0,18936.5,18433.38,20668.62,19561.5,12508.88,6449.88,133951.25,3472.5,153337.62,12888.38,33826.25,32587.75,24439.25,21097.62,71711.0,68788.25,2889.5,79.88,42.78,2.91,84.99,70.31,237.56,152301.38,36043.5,119360.25,56180.62,41743.75,10595.0,14916.5,3968.5,65873
13338.0,2510.0,2302.0,1665.0,1592.0,1286.0,1532.0,1376.0,729.0,346.0,3953.0,449.0,13338.0,912.0,2758.0,2699.0,1337.0,3375.0,5098.0,4609.0,489.0,6.328080918,4.909284998,0.703120102,4.319166341,7.370205355,14.46418496,13290.0,2252.0,8859.0,4420.0,3366.0,866.0,1437.0,360.0,822
6475.0,812.0,871.0,657.0,667.0,734.0,907.0,850.0,547.0,430.0,6066.0,168.0,6475.0,397.0,1744.0,1579.0,838.0,691.0,3379.0,3234.0,145.0,3.323365731,2.090950939,0.146551197,3.709937787,4.045736199,10.82747939,6589.0,1823.0,4916.0,2198.0,1691.0,332.0,548.0,162.0,392
6111.0,1055.0,1028.0,695.0,639.0,638.0,720.0,680.0,370.0,286.0,5953.0,52.0,6111.0,320.0,1552.0,1053.0,746.0,549.0,3243.0,3143.0,100.0,3.276341338,2.798397252,0.394823375,2.348160071,3.747358697,6.635803386,5911.0,1301.0,4187.0,1763.0,1407.0,242.0,405.0,118.0,295
46222.0,5621.0,5553.0,5170.0,4961.0,5262.0,6471.0,6037.0,4419.0,2728.0,44882.0,528.0,46222.0,4801.0,16810.0,6795.0,4050.0,6867.0,20787.0,19815.0,972.0,25.27454904,20.4600055,0.718211518,37.44805381,25.99997876,96.60486279,46452.0,12596.0,35966.0,16831.0,11689.0,3754.0,4752.0,1296.0,3391
6283.0,538.0,609.0,810.0,821.0,833.0,873.0,885.0,561.0,353.0,4974.0,223.0,6283.0,575.0,1840.0,1588.0,779.0,1063.0,2417.0,2267.0,150.0,2.778220903,2.377830244,0.090512174,4.660748416,3.785797398,12.76158801,6406.0,1804.0,5246.0,2678.0,1993.0,563.0,696.0,190.0,513
31175.0,4195.0,4466.0,4094.0,3435.0,3497.0,3799.0,3662.0,2617.0,1410.0,21519.0,2485.0,31175.0,3101.0,7674.0,6913.0,2910.0,6210.0,14389.0,13891.0,498.0,8.94197783,10.18326034,0.988282254,10.42835434,17.86814314,36.85897493,31725.0,7607.0,23532.0,12393.0,9342.0,2697.0,3571.0,922.0,2496
12045.0,2117.0,2489.0,1203.0,1436.0,1552.0,1265.0,1068.0,649.0,266.0,11718.0,133.0,12045.0,153.0,1127.0,2565.0,2508.0,478.0,5446.0,5294.0,152.0,4.599124357,3.040680395,0.205760327,3.699875518,4.008516009,14.0831513,11014.0,1842.0,7787.0,2838.0,2344.0,346.0,618.0,180.0,383
54401.0,6807.0,7181.0,6949.0,6570.0,6253.0,7223.0,6690.0,4018.0,2710.0,49052.0,1643.0,54401.0,3419.0,11501.0,12420.0,9701.0,5812.0,30094.0,29170.0,924.0,30.68050441,15.54578543,2.597192517,22.5152301,33.42717564,71.24528826,55334.0,12413.0,41812.0,19408.0,16265.0,3097.0,4882.0,1264.0,3023
24644.0,3238.0,3117.0,2884.0,2707.0,3080.0,3494.0,3124.0,1975.0,1025.0,23591.0,374.0,24644.0,3673.0,7391.0,3947.0,1874.0,4995.0,9366.0,8895.0,471.0,16.18151097,5.437958357,0.579092929,10.89246223,10.47882442,35.60594235,24413.0,5718.0,18767.0,10471.0,7263.0,2725.0,3090.0,728.0,2157
16121.0,2132.0,2157.0,2020.0,2226.0,2104.0,2040.0,1675.0,1106.0,661.0,15105.0,224.0,16121.0,1679.0,4501.0,2434.0,2017.0,1723.0,7223.0,7007.0,216.0,8.991412485,1.749865175,0.321027897,10.02817471,7.199445291,28.58990244,15904.0,3467.0,12188.0,5649.0,4363.0,1122.0,1340.0,357.0,928
8232.0,875.0,906.0,818.0,747.0,799.0,1243.0,1270.0,982.0,592.0,6187.0,145.0,8232.0,1175.0,2390.0,1743.0,816.0,1777.0,2987.0,2792.0,195.0,2.839427221,1.675835682,0.150002064,3.114765619,2.756825702,9.722313531,8403.0,2707.0,6604.0,3730.0,2675.0,788.0,1228.0,311.0,812
140799.0,13585.0,17449.0,16395.0,15171.0,18028.0,20668.62,19561.5,10755.0,4995.0,131648.0,2341.0,140799.0,5291.0,31645.0,28717.0,24439.25,7233.0,71711.0,68788.25,2871.0,79.88,29.42887685,1.29600854,84.99,42.79989179,237.56,143570.0,32694.0,112925.0,38332.0,29586.0,7120.0,10789.0,2967.0,7128
16164.0,1365.0,1413.0,2125.0,2098.0,2144.0,2356.0,2331.0,1607.0,725.0,12902.0,319.0,16164.0,1838.0,4547.0,3635.0,2157.0,2667.0,6122.0,5852.0,270.0,9.379970492,4.623961182,0.164680712,8.799414066,6.283669553,22.0861878,16018.0,3954.0,13664.0,6232.0,4127.0,1400.0,1806.0,479.0,1265
33147.0,5408.0,5086.0,4205.0,3927.0,3533.0,3962.0,3589.0,2177.0,1260.0,31725.0,351.0,33147.0,5465.0,6886.0,5237.0,2808.0,3752.0,16531.0,16084.0,447.0,17.10380718,4.185553741,0.653837981,13.03217976,16.45987584,43.12358683,32777.0,6611.0,23435.0,10587.0,7499.0,2702.0,3091.0,779.0,2001
105630.0,13829.0,15332.0,13258.0,14263.0,14103.0,14258.0,11949.0,5736.0,2902.0,60829.0,1016.0,105630.0,5563.0,11295.0,18766.0,24439.25,9750.0,53303.0,51353.0,1950.0,73.77932919,3.784462235,2.91,41.6998222,38.79958011,119.5819329,102212.0,18766.0,79216.0,32731.0,26617.0,4744.0,8537.0,2131.0,4587
153337.62,18321.75,19993.88,20545.0,18936.5,18433.38,20668.62,19561.5,12508.88,6449.88,133951.25,3472.5,153337.62,12888.38,33826.25,32587.75,24439.25,21097.62,71711.0,68788.25,2889.5,79.88,42.78,2.91,84.99,70.31,237.56,152301.38,36043.5,119360.25,56180.62,41743.75,10595.0,14916.5,3968.5,26244
26170.0,3241.0,3311.0,3039.0,3144.0,3263.0,3617.0,3448.0,1947.0,1160.0,25467.0,331.0,26170.0,1520.0,8082.0,5530.0,3061.0,3545.0,12332.0,11850.0,482.0,13.50368462,3.304550681,0.516213834,10.28908029,12.9952922,34.04664879,26375.0,6400.0,20146.0,9962.0,7212.0,2088.0,2686.0,643.0,1675
153337.62,18321.75,19993.88,20545.0,18936.5,18433.38,20227.0,17209.0,9420.0,5677.0,133951.25,3472.5,153337.62,4324.0,26375.0,27343.0,24439.25,21097.62,71711.0,68788.25,2889.5,67.32124467,33.80305092,2.536585282,84.99,70.31,237.56,152301.38,29727.0,119360.25,50324.0,38808.0,8247.0,11180.0,3312.0,7429
